	sequences per sample	iteration	KO6	WT8	KO2	KO5	OE2	WT1	WT2	WT4	KO7	KO3	WT6	OE4	KO9	WT3	KO1	KO4	WT5	KO8	OE6	OE5	WT7	OE7	WT9	OE1	OE8	OE9	OE3
alpha_rarefaction_500_1.txt	500	1	5.97945055801	4.90484420869	5.82004326446	5.68763414593	5.40081730226	5.13228223032	5.62461437142	5.63270727455	5.4847988238	4.64894223961	5.73709436298	5.4059187388	5.56389762758	5.50574430548	5.59366539275	5.54987459988	5.45499509474	5.69049747344	5.51123938511	5.57502425584	5.78504928788	5.49384853811	5.21731365247	5.66652439738	5.74121427786	5.67179109886	5.27695190399
alpha_rarefaction_500_2.txt	500	2	5.89202110852	4.76364311601	5.70391941632	5.70272477373	5.37376583391	5.26585723807	5.74888847524	5.87950790248	5.6101677367	4.45050244179	5.4129102404	5.36585234987	5.74771512225	5.7305233199	5.32006624729	5.58867057131	5.40631199209	5.52489065141	5.33277238988	5.49119826256	5.75076583689	5.5521160734	5.22416777807	5.77116045824	5.49324778	5.64314672539	5.33684714517
alpha_rarefaction_500_3.txt	500	3	5.84392020152	4.98433820625	5.87075193774	5.9017723286	5.69289507926	4.99569856823	5.53002186054	5.66540386758	5.57390265066	4.31472814506	5.53853922248	5.491087068	5.60971382095	5.7934918977	5.44802012954	5.51555386381	5.33284992492	5.67078599787	5.27521657668	5.44133414444	5.68656677899	5.35016767826	5.09800392872	5.73062575661	5.52092455295	5.39583692649	5.26277147514
alpha_rarefaction_500_4.txt	500	4	5.98704131053	4.75729197679	5.77791797844	5.71730476138	5.54594276185	5.05995975457	5.35482427681	5.6842949656	5.55861526534	4.63495974802	5.54057183797	5.45507944131	5.69523783456	5.57852921359	5.52620928033	5.47581975307	5.55067061747	5.43133337665	5.3511975947	5.57875605407	5.94116959463	5.60055395733	5.3863158106	5.48132819556	5.64153927813	5.56317397735	5.28467773489
alpha_rarefaction_500_5.txt	500	5	5.85605052205	4.76747090018	5.84654389021	5.66670333598	5.40427347011	5.05288559406	5.73836301982	5.74606312815	5.66141803907	4.62102709733	5.65890103278	5.34500880015	5.58944748492	5.62614447944	5.40709492305	5.63319258844	5.22871298108	5.6959629223	5.4546977074	5.55064580594	5.71440330685	5.38072579293	5.19170394138	5.43947307274	5.7355591884	5.60047268553	5.16600185918
alpha_rarefaction_500_6.txt	500	6	5.89600534065	4.94778249728	5.96527350434	5.75586711558	5.31953810041	5.16761495243	5.54317046813	5.73021732523	5.57940267298	4.49164505904	5.6320472557	5.38329131575	5.90696910991	5.69195583707	5.50766199841	5.67574425186	5.29141536042	5.41385585053	5.50459039542	5.47014648698	5.76192434046	5.33670121307	5.29092600577	5.62296985087	5.55733586239	5.44983517147	5.1585469619
alpha_rarefaction_500_7.txt	500	7	6.01362708693	4.75467629872	5.77316053752	5.77363898764	5.5114799125	4.96768602139	5.54861971568	5.45124114044	5.74565403583	4.69386011555	5.59294336872	5.36853235479	5.82672115065	5.62825789362	5.49093185142	5.4269428033	5.38005117393	5.59744232395	5.67860212259	5.24107326824	5.90998831602	5.38193793163	5.10165691378	5.6378104554	5.53529555312	5.65993992688	5.19652029831
alpha_rarefaction_500_8.txt	500	8	5.85632767934	4.93323576454	5.91570362591	5.90880936272	5.45167301182	5.17363904218	5.59843633946	5.75093892068	5.63007781088	4.40570800832	5.58254851162	5.47360280997	5.76890717475	5.74793036855	5.47501399571	5.64858314618	5.38632683189	5.59741690887	5.44556517829	5.47062605576	5.91831516569	5.2846446352	4.96145207743	5.60863322086	5.66778991474	5.45805101547	5.31755692699
alpha_rarefaction_500_9.txt	500	9	6.2090794329	4.80410285194	5.90268763375	5.74321313038	5.48792931522	4.96481667679	5.65261229398	5.63064519675	5.63425061095	4.45303987023	5.49919355862	5.46864474792	5.63969144082	5.47376753838	5.42452497742	5.51641725224	5.2518069094	5.55795801698	5.50239542431	5.55446871169	5.71304892596	5.3653705898	5.16475649018	5.65031566489	5.51022528662	5.63153209168	5.15813529334
alpha_rarefaction_500_10.txt	500	10	5.97553200296	4.90933019719	5.91363510847	5.82742276373	5.36196735429	5.17110574239	5.48589120947	5.63712683677	5.60478504187	4.6680415084	5.45470528661	5.526957081	5.89669661058	5.71857350792	5.59897086491	5.46125832782	5.45385531298	5.62669103451	5.54215237025	5.71334437581	5.72072507766	5.32340817734	5.21922303686	5.55140084177	5.68619852314	5.51556063113	5.19662212347
alpha_rarefaction_500_11.txt	500	11	5.88523292847	5.00602800471	5.9650552527	5.82005280579	5.62614743733	4.99296986635	5.679072042	5.67981012177	5.54012187188	4.65272408722	5.40609855587	5.578279749	5.765913989	5.63630053501	5.50949468503	5.53532029326	5.46291710929	5.44108097951	5.53639556639	5.69662612032	5.98928660708	5.46248756777	5.06084721028	5.57329154057	5.71512794472	5.57117720439	5.32461136212
alpha_rarefaction_500_12.txt	500	12	5.91566969697	4.93284059503	5.76530104372	5.79961652306	5.16341786161	5.3107338896	5.72693120231	5.74512548514	5.59327002273	4.46213039171	5.49735345797	5.5496501347	5.61435020767	5.73099713068	5.59998541206	5.62328198341	5.41750975403	5.69094362656	5.53628312507	5.4808715024	5.81771557285	5.55537486693	4.98483431446	5.58050252052	5.74241104211	5.54138545251	5.10016689027
alpha_rarefaction_500_13.txt	500	13	5.88585287134	4.89358505334	5.88751750057	5.56744401311	5.46264022921	5.06007505989	5.79813246851	5.52730478399	5.55129601213	4.58180509563	5.35878658077	5.53534375071	5.53696478038	5.72184509858	5.36709724714	5.69399358658	5.20881815763	5.6639475668	5.29167162087	5.53202549813	5.82545143331	5.37254179168	5.30461718765	5.56791674725	5.52292303348	5.50660680165	5.17157612547
alpha_rarefaction_500_14.txt	500	14	5.91197131749	4.75823751298	5.8747481596	5.71252494418	5.38282269954	4.9654215968	5.75647608893	5.6558066694	5.78739203092	4.75332382324	5.39450337703	5.26461855976	5.69442812505	5.77383211252	5.42194320791	5.84953503291	5.2968720967	5.3946429249	5.50384751078	5.37841931167	5.68860357154	5.62319192877	5.26451355289	5.50089076503	5.52885471628	5.55439612886	5.23634887631
alpha_rarefaction_500_15.txt	500	15	6.06632052993	4.89340420471	5.78272348528	5.63397672823	5.40766274931	4.91359788509	5.50895938286	5.60514159799	5.73692697491	4.70498302593	5.53014646425	5.59495386228	5.66027078334	5.79980053758	5.34875928844	5.69778106376	5.18997311562	5.37714677097	5.46676845032	5.4915842083	5.73766939733	5.48590981295	5.15336989898	5.60209975053	5.69559608529	5.52154514494	5.16271307627
alpha_rarefaction_500_16.txt	500	16	5.80906832769	4.99997058111	5.69647241322	6.01604858592	5.60374084675	5.14374466507	5.54990976724	5.62870477149	5.67958034833	4.48184764424	5.41700033668	5.42536348964	5.74775483452	5.81880163478	5.60473486662	5.52836572261	5.37676741723	5.58180594955	5.4568826719	5.62911322405	5.83877096237	5.44026119539	5.09086096549	5.65506098793	5.67131669474	5.71187360403	5.31220509887
alpha_rarefaction_500_17.txt	500	17	5.94133990985	5.03371873549	5.81893070165	5.71914478898	5.51251885034	4.93038913464	5.60390853764	5.7291353569	5.50390538357	4.80088088968	5.57838984308	5.39305272903	5.80346703859	5.6066031971	5.36733980503	5.66989541579	5.06199506116	5.53384104375	5.49911448752	5.37008647397	5.81516186449	5.44818756201	5.29709792445	5.57759547159	5.72246495648	5.48555683634	5.45420496259
alpha_rarefaction_500_18.txt	500	18	5.89134617749	4.92565082431	5.91044348796	5.76316723156	5.38639993662	5.06835562084	5.70076559664	5.64187659321	5.38642859154	4.58740189694	5.49299228765	5.51426874318	5.72301912158	5.61271747544	5.63213309743	5.60339541971	5.29504048806	5.47426721049	5.61860096926	5.56213212676	5.75106079419	5.4972308911	5.19645302496	5.59137157344	5.57991262679	5.46020692859	5.24725263787
alpha_rarefaction_500_19.txt	500	19	6.14046681447	4.67152652516	5.82208160075	5.83938922484	5.22703195289	4.87029949941	5.61626456455	5.62393307059	5.69311423466	4.37626127261	5.42776558108	5.38016377346	5.76429587833	5.70045448926	5.37838676402	5.70991708917	5.10556298527	5.76819405848	5.4471805309	5.59769404201	5.83930993792	5.21811654273	5.30553349778	5.60679931469	5.71909714858	5.58686599747	5.21262056056
alpha_rarefaction_500_20.txt	500	20	5.89380503639	4.93523495868	5.84575330184	5.68384579674	5.41941919773	5.11951772826	5.61751717318	5.41984682215	5.81835429676	4.9242898253	5.36908762876	5.44042050638	5.73999284485	5.5072233327	5.48043018329	5.53020052784	5.16493202227	5.47514617592	5.41616928686	5.47149432409	5.96779428473	5.47158211572	4.99743019318	5.47601996902	5.64524614977	5.6927263181	5.1899658929
alpha_rarefaction_500_21.txt	500	21	6.00075733124	4.85870165258	5.72864199759	5.73807646641	5.30873888456	5.13830509014	5.54619902586	5.69428207611	5.50368972781	4.53450149435	5.37286700222	5.44633526209	5.72283146912	5.65182818195	5.5362904975	5.64205212276	5.15592169931	5.60643479912	5.49318832371	5.56365066979	5.87358372671	5.43247922029	5.44271302651	5.61519282563	5.62298770495	5.44468381548	5.21875053019
alpha_rarefaction_500_22.txt	500	22	6.07258313098	4.76712244115	5.90694963884	5.69003439706	5.26870959074	5.24792814574	5.55969424277	5.59225015895	5.62769120801	4.68830420352	5.40532687216	5.6350085265	5.84104745934	5.63888978916	5.66050100088	5.66776822966	5.34364461484	5.59775682328	5.43837622065	5.67753720614	5.62162823533	5.54077619636	5.29202576795	5.59698503348	5.5753421564	5.51876780882	5.18582581241
alpha_rarefaction_500_23.txt	500	23	5.8920581467	4.87633961919	5.88074348757	5.69687064493	5.45187172799	5.18987297988	5.62918396223	5.79871153727	5.53600646781	4.57306473163	5.52161111121	5.44740673347	5.70853370753	5.65684224401	5.63676901845	5.63817756059	5.48799619046	5.60056864857	5.53828771568	5.52492510101	6.04808528531	5.30024951337	5.14954095087	5.56388713411	5.5960558242	5.59925863631	5.26096963251
alpha_rarefaction_500_24.txt	500	24	6.00185834004	4.78886553734	5.79770698364	5.68301953089	5.43702667658	5.16239930209	5.54485022204	5.80765283369	5.50211737174	4.62575492481	5.43782516472	5.49954333296	5.65311102549	5.63374078755	5.65101338831	5.73287349407	5.31523925052	5.79840455701	5.24192171026	5.57122829059	5.80475792466	5.48145681239	5.24004162247	5.50646024192	5.66733783663	5.38396727125	5.17653667579
alpha_rarefaction_500_25.txt	500	25	5.86898553992	4.87364167844	6.05144570111	5.65454221541	5.41545197856	5.01329767302	5.63628147248	5.74291408311	5.65493912987	4.41699650924	5.66369726848	5.61414967775	5.88945201588	5.70697959659	5.42942277033	5.69957920791	5.21345037168	5.53829901465	5.28627203485	5.4906976656	5.65565965801	5.22482944112	5.14034877577	5.52138266268	5.57100833805	5.36622954489	5.42059114231
alpha_rarefaction_500_26.txt	500	26	5.96164399971	4.63180976858	5.70967642232	5.89837627679	5.40499129902	5.13741814844	5.50545348055	5.62933336274	5.58158909819	4.42099535652	5.5505962127	5.35761392376	5.75302859712	5.56414771738	5.53769836108	5.36212090589	5.26732004804	5.56063366207	5.38014582079	5.47173061694	5.73967717705	5.41270804145	5.3258315992	5.55634016967	5.56359576704	5.49940766496	5.18444136135
alpha_rarefaction_500_27.txt	500	27	5.99778777485	4.66289480411	5.7393700331	5.75185480887	5.33832302466	5.12630507124	5.64220435282	5.79147314489	5.64008352382	4.49410894124	5.65633095088	5.52881803629	5.59541017881	5.82225856462	5.31599966251	5.68108718356	5.22383517932	5.54227832412	5.33686304811	5.59401972371	6.01655223607	5.41893193185	5.11209942202	5.49061520059	5.57526468618	5.36252959352	5.2787978926
alpha_rarefaction_500_28.txt	500	28	6.09825986509	4.78756659687	5.81792336171	5.62478570735	5.35636289434	5.10047891957	5.44019993825	5.5860035581	5.51848280361	4.64211200776	5.52280330511	5.45145621061	5.67121860965	5.5953358135	5.41428129812	5.78324543938	5.32755238115	5.67190163473	5.41626954711	5.55135351364	5.72144776727	5.28632928881	5.22191114942	5.40397639776	5.59766424516	5.42979347301	5.17312705406
alpha_rarefaction_500_29.txt	500	29	6.21086661685	4.97767247495	5.8561801187	5.73157591826	5.48217670224	4.89746707402	5.80121458805	5.58032019199	5.49907052552	4.52805841349	5.56246841475	5.33238431929	5.63849370117	5.58418343292	5.4369365107	5.62239284784	5.40761080024	5.74593239181	5.47551160578	5.52370790125	5.65922056585	5.4650939049	5.41813615753	5.46984545065	5.57584011453	5.55725175571	5.10270429844
alpha_rarefaction_600_0.txt	600	0	5.97094458649	4.84197637123	5.85543382178	5.90878069087	5.50059335198	5.18742540825	5.65335771076	5.6102417544	5.74257349049	4.59451899755	5.63923641303	5.33415851341	6.0186858773	5.71794257922	5.46282055801	5.51353344542	5.54727953935	5.77436786114	5.39217047092	5.60304190903	5.76762169983	5.28921153564	5.47874627381	5.68149567996	5.68693964236	5.39409399638	5.17548693973
alpha_rarefaction_600_1.txt	600	1	5.92340318421	4.65549249034	5.8011821992	5.91625099171	5.33920703907	5.18860425658	5.60939844438	5.57918127059	5.63259267038	4.75116792299	5.66040370522	5.54073402698	5.80664248635	5.65538955485	5.56132154016	5.55522309289	5.21207152258	5.67675395766	5.56482643956	5.55246700939	5.91372718457	5.40499942227	5.02251631982	5.58388013604	5.61865411634	5.41666596929	5.22122735782
alpha_rarefaction_600_2.txt	600	2	6.03533402359	4.83131018786	5.93335533168	5.85807837087	5.59131521888	5.12291688993	5.64193852597	5.88142205664	5.54583648413	4.68677328304	5.57350099442	5.50514186605	6.03287929691	5.73735741335	5.51970029533	5.76320797352	5.39220566744	5.6493546538	5.50623737043	5.51757715567	5.93932320044	5.34264986504	5.27451264597	5.65284862623	5.5931025545	5.8837885405	5.22439076838
alpha_rarefaction_600_3.txt	600	3	5.90620134932	4.80670088494	5.89492125061	5.74002276208	5.5052992333	5.19094578459	5.56507560871	5.46120705621	5.6522166641	4.7905615036	5.22955971578	5.50574781969	5.97343131027	5.78045359546	5.79953730671	5.77332366409	5.39634070619	5.70737556886	5.65336635012	5.4896945154	5.87797441209	5.50742406887	5.35966892078	5.56028702986	5.73365827519	5.60573154412	5.29900187382
alpha_rarefaction_600_4.txt	600	4	6.07472472749	4.72840827328	5.77772401169	5.9203391904	5.44804679453	5.13794111964	5.53554687084	5.78085601257	5.65084570318	4.47977645909	5.48944772772	5.65786871446	5.82233841361	5.73897922989	5.58535129572	5.65676803166	5.32505778198	5.5264626526	5.53737846324	5.73539766299	5.94442025119	5.54870621491	5.42697421771	5.57148943233	5.57861498188	5.61162775183	5.34081574159
alpha_rarefaction_600_5.txt	600	5	6.08521448716	4.88311838039	5.94988320599	5.95799449741	5.33113131425	5.36660516432	5.65695591296	5.63944326602	5.63512073794	4.61689213544	5.47988222062	5.51157649741	5.838017507	5.79674013495	5.57188022069	5.76000946273	5.43216405697	5.69776101617	5.57322616003	5.5083230888	5.67394321718	5.32132604785	5.3043856784	5.63190967237	5.6675355113	5.49669372373	5.43191984225
alpha_rarefaction_600_6.txt	600	6	5.99080712122	4.88379575294	5.94391997975	5.72074501272	5.41158653151	5.1114610091	5.75812835433	5.65142155303	5.55212423379	4.72907071608	5.48845415749	5.49812431871	5.81961695841	5.6905681547	5.57820804436	5.72833509133	5.2668520523	5.74770494554	5.66092640503	5.51516927201	5.77009982176	5.493895232	5.34339889069	5.69053061414	5.80909260018	5.54652203066	5.19487757718
alpha_rarefaction_600_7.txt	600	7	5.96890152163	4.78788953773	6.03678342156	5.85360137535	5.39877145533	5.27465748614	5.66703813014	5.64417255695	5.70131613215	4.33656992381	5.5534726631	5.69965134734	5.81696878992	5.63637689687	5.4664639535	5.78806403735	5.27338254626	5.68355499933	5.56218250855	5.61049705558	5.97596782741	5.37777115074	5.34470167445	5.57826838106	5.62885019405	5.57307569299	5.27502742347
alpha_rarefaction_600_8.txt	600	8	6.07999630196	5.0453783554	5.93956835209	5.83243514344	5.42815609559	5.18485514882	5.63698055033	5.54034633266	5.74669079742	4.64240923609	5.3938237632	5.47827588649	5.81636971768	5.81988883056	5.52457140114	5.73957333672	5.34349170694	5.73992580787	5.53165667185	5.79726362996	6.05778305063	5.58100326606	5.27252677194	5.54697807384	5.75933019191	5.55219180169	5.34525091753
alpha_rarefaction_600_9.txt	600	9	6.0062081367	4.81065534193	5.79854611608	5.73322046238	5.51927026386	4.96563705329	5.67607334184	5.62982253833	5.73800395472	4.66468384777	5.63110462266	5.57979420894	5.81972646246	5.75580834916	5.6326936099	5.68298555866	5.42740134868	5.71961843	5.36203020442	5.61383404467	5.84925058322	5.39623316554	5.33477105619	5.65580386137	5.76135606804	5.63412867526	5.53973488496
alpha_rarefaction_600_10.txt	600	10	5.98740152261	4.83344939275	5.88512342549	5.92599259081	5.55799335752	5.08831829132	5.76594886498	5.64587630243	5.74028814129	4.49883445305	5.57792658816	5.50389160026	5.83256265928	5.87789466203	5.53717363139	5.8146950722	5.37558162021	5.55810957074	5.54193420533	5.60495431483	5.81254374816	5.60215287579	5.35126006726	5.52494800339	5.67525516364	5.60481926706	5.44057866532
alpha_rarefaction_600_11.txt	600	11	6.1778810847	4.87442593395	5.93822872899	5.80431237327	5.57937908095	5.13976916565	5.6201060731	5.69198941356	5.60516749112	4.5597626069	5.5329002398	5.64129739831	5.79574352289	5.88298888274	5.60524423109	5.59257371098	5.28095243445	5.74240901256	5.52130454926	5.66145586255	5.93247482217	5.46335747434	5.31289046207	5.62093121749	5.65113341345	5.63893744778	5.13938461244
alpha_rarefaction_600_12.txt	600	12	5.9698538992	4.85707545381	5.843728154	5.81560391431	5.52272849537	5.25114961153	5.53342011073	5.74848033118	5.4790136968	4.50066150743	5.45400604778	5.61704977075	5.83393140251	5.80104612172	5.53788408077	5.66709072596	5.34659529768	5.65132024784	5.43821520298	5.59185363357	5.94818891524	5.48311485076	5.36871485272	5.77247441866	5.65522021061	5.79386620991	5.27361966402
alpha_rarefaction_600_13.txt	600	13	6.09807540207	4.90643941554	5.86517768433	6.02999202413	5.5483407385	5.22473825017	5.62913820891	5.75014593949	5.67807490651	4.54215677678	5.63836883442	5.7207789951	5.76854976921	5.8640041879	5.38769171781	5.59495349518	5.37795142325	5.64848575244	5.54521181521	5.59977199044	5.72566502214	5.5069659625	5.27506693984	5.72152397795	5.77314041559	5.50082864579	5.56565433975
alpha_rarefaction_600_14.txt	600	14	6.12135333972	4.93993729825	5.91077058546	5.77207105726	5.50120851363	5.31297849923	5.49231983759	5.78447188333	5.5457745236	4.63586774033	5.40746477544	5.51991004472	5.64813306844	5.83957641993	5.43700165194	5.87286518005	5.5562526366	5.68002317554	5.47307325075	5.6190483325	5.69040748854	5.36069210102	5.24046982186	5.57029197139	5.56859909237	5.71992822898	5.26420539708
alpha_rarefaction_600_15.txt	600	15	6.11656472898	4.72718892681	5.90259634925	5.66632080834	5.52271918072	5.25138408257	5.83446721918	5.60433592938	5.69694915322	4.54732243818	5.35007140883	5.42074211334	5.74265534907	5.81712749235	5.47571033302	5.64715009485	5.51639688662	5.40102151848	5.63724211222	5.70241178448	6.05132678326	5.33375518879	5.49129836511	5.68469948136	5.82864346327	5.61233422153	5.37042397501
alpha_rarefaction_600_16.txt	600	16	5.93432969661	4.95837447566	5.84190732165	5.82522024885	5.41292662259	5.14459692451	5.65085455714	5.65795941984	5.57558350711	4.71441465246	5.65328154874	5.44589922585	5.83381191681	5.75407444346	5.43254000686	5.46566911799	5.29633862558	5.5945457729	5.43584722306	5.5629822032	5.93640621654	5.56043835959	5.35617562667	5.5599041641	5.82213246224	5.50432111357	5.35731277762
alpha_rarefaction_600_17.txt	600	17	6.03244098234	4.83966828131	5.89992596537	5.90646058309	5.52747045626	5.13857087326	5.68837722637	5.81153708895	5.52598521275	4.60028243691	5.6197171213	5.55518143249	5.5765773683	5.49712792396	5.41862235919	5.6599376481	5.38439219462	5.80366915411	5.45249716085	5.66871404117	6.0182841696	5.39822106168	5.40615930792	5.62984309663	5.67051347699	5.65099495562	5.11192248795
alpha_rarefaction_600_18.txt	600	18	5.88573544417	5.09533726409	5.98211812191	5.85679729643	5.5270036385	5.10592604026	5.46195232065	5.81993767711	5.54318545099	4.6364846861	5.41407952036	5.61540694541	5.79190991877	5.82803007221	5.56875314983	5.74730596992	5.42010894502	5.42931635237	5.48427455563	5.40521623005	5.66223828175	5.34631074687	5.28439606026	5.66050503074	5.60479583059	5.55352848969	5.34545803083
alpha_rarefaction_600_19.txt	600	19	6.091069167	4.61755232762	5.85629873396	5.85038845253	5.40399840418	5.30000764405	5.84884192286	5.72685079126	5.63198429438	4.63027016468	5.5468156148	5.54060330124	5.73029700753	5.57033057527	5.4396227486	5.63755731673	5.40867109958	5.53989181352	5.45307152342	5.63990624892	5.9210085733	5.36506374103	5.29468395423	5.74133053115	5.71230432924	5.6448277838	5.31482412228
alpha_rarefaction_600_20.txt	600	20	6.13991949896	4.84174871683	5.75727334152	5.93219830633	5.52641324081	4.90084853281	5.74846631626	5.68338008922	5.68498181872	4.50844987849	5.35049566406	5.55633996725	5.7719430073	5.74511008796	5.52305423516	5.57104632879	5.30345403247	5.64662084672	5.46013724128	5.75187347081	5.84073001732	5.43462203882	5.23371840022	5.73482503405	5.80143064407	5.70389176528	5.29475453567
alpha_rarefaction_600_21.txt	600	21	6.04163384047	4.82211195138	5.81068055476	5.63005233928	5.59416227613	5.12777388754	5.86168509835	5.58570253351	5.78805598205	4.68932418765	5.71746204953	5.57891000988	5.86329947441	5.75442322483	5.61703950916	5.65452131439	5.36098901871	5.6329944973	5.54955966731	5.57831713391	5.9516816524	5.41464009391	5.36265360778	5.56496198658	5.6095340711	5.52476250458	5.25366585337
alpha_rarefaction_600_22.txt	600	22	5.99952526755	4.94734417457	5.88746005679	5.86662090328	5.41680354099	5.04568414718	5.59407110099	5.78557501716	5.66191503952	4.58130294066	5.55240458589	5.64572314521	5.77594129822	5.67612837578	5.43637015062	5.58361272417	5.26670092609	5.68762527677	5.62451874368	5.60091666547	5.78846841036	5.36082266233	5.15729252175	5.4986621931	5.6511516334	5.54924231882	5.29650215984
alpha_rarefaction_600_23.txt	600	23	6.11339026541	4.96300513915	5.82065218708	5.69371099786	5.65908790421	5.22379064682	5.67332555213	5.60139311049	5.75817336232	4.59042058142	5.58129065614	5.4709992116	5.88618816585	5.82094065442	5.52578005513	5.66734808233	5.37788860468	5.63228818965	5.45279544971	5.50833914462	5.85809194194	5.36792468965	5.34508966898	5.66527289737	5.6124720068	5.56056403735	5.17904148583
alpha_rarefaction_600_24.txt	600	24	5.95506983105	5.03586061911	5.77301704881	5.85466173245	5.36889756649	4.98662061349	5.60114061853	5.49656906743	5.61808910109	4.62926756486	5.60541834805	5.51958146064	5.64773635734	6.02617816734	5.56046327572	5.71693896652	5.35915591844	5.6289599984	5.45289126006	5.59305493212	5.8248233908	5.29115719296	5.62900227635	5.66389711685	5.78008308652	5.44337840637	5.40679430128
alpha_rarefaction_600_25.txt	600	25	5.93171674601	4.83249280159	5.90667508949	5.80646635382	5.47486204959	5.2252819099	5.43833694835	5.86600380519	5.64603514891	4.55977487997	5.40746975314	5.55699292316	5.88437009555	5.73906904091	5.63551903087	5.78319538288	5.68999699427	5.74165249237	5.44976803458	5.51442423485	5.78163462264	5.41454580944	5.24649657559	5.70703949155	5.76802306345	5.54189304067	5.23180660583
alpha_rarefaction_600_26.txt	600	26	6.06096288036	5.07053723503	5.81666196509	5.62077382675	5.52771909576	5.09576516914	5.69026685644	5.74835243848	5.62730706412	4.59207611436	5.58515869013	5.49871642255	5.71622042165	5.61462255192	5.49703207091	5.70713482439	5.38735279709	5.67832757139	5.4579888008	5.58535137962	5.84261465625	5.47632823649	5.2487372351	5.759363177	5.56200001538	5.75252828374	5.20121720519
alpha_rarefaction_600_27.txt	600	27	6.06298530262	4.75629735785	5.94411116481	5.70348815998	5.39014431299	5.26280683478	5.53099647631	5.8424521175	5.78985198812	4.63243957203	5.57236391675	5.56679446348	5.90324243906	5.80182658023	5.52252147761	5.67286309359	5.63037131379	5.71627445799	5.4077451599	5.44623794696	5.92527624701	5.54976980991	5.38979479428	5.74784356092	5.56504430386	5.63030735974	5.27471501731
alpha_rarefaction_600_28.txt	600	28	5.99762997921	4.88466936166	5.89300353157	5.79849400565	5.47238218206	5.23414695019	5.75288642375	5.724242644	5.69745701246	4.68820594697	5.55159849805	5.41123535778	5.73924988838	5.75852271599	5.66219823872	5.47470826347	5.24217933614	5.53938574195	5.38686773533	5.64871327332	5.99874644877	5.52086751199	5.26567816108	5.56589167684	5.540605627	5.68657621207	5.29858831467
alpha_rarefaction_600_29.txt	600	29	5.93046588554	4.87767819446	5.9975954929	5.75017138722	5.41139767256	5.07824523742	5.66820570791	5.81930792364	5.66065290175	4.54944895103	5.47204675077	5.42396318672	5.83647415004	5.70628731771	5.7277200639	5.59936351992	5.41020156209	5.6895027446	5.5247301671	5.55353933905	5.91337746785	5.38120093991	5.25219497435	5.66146982801	5.62299437098	5.49306831228	5.13492985088
alpha_rarefaction_700_0.txt	700	0	6.01710932951	4.76011029704	5.77544432889	5.89128941504	5.62985987327	5.25929440458	5.58652742623	5.64791277623	5.70386580845	4.48716665967	5.52315386267	5.53936457532	5.77376703486	5.64586606014	5.69275091089	5.70775504829	5.58694620924	5.73187385553	5.56752341739	5.53275886418	5.77276923528	5.51390248443	5.24646235857	5.61542564049	5.80818259694	5.74955666262	5.32405335344
alpha_rarefaction_700_1.txt	700	1	6.0732419101	4.8645459493	5.93978407338	5.8642108788	5.69586588885	5.34974609415	5.67649120265	5.91646014217	5.6697640541	4.56093270904	5.50297635088	5.48530627824	5.76957066446	5.79432426409	5.58630273933	5.6373795577	5.52042549171	5.60394052667	5.46596738402	5.64655420667	5.75160750051	5.6627784855	5.38403702133	5.73074304838	5.66249801234	5.6246887308	5.37849171021
alpha_rarefaction_700_2.txt	700	2	6.06442208978	4.79008777402	5.9625585323	5.83850749923	5.4001497719	5.18596264365	5.66563620715	5.680290372	5.77173810189	4.61079134425	5.62943563766	5.63909614349	5.8913444254	5.71834627454	5.65652394198	5.78172378009	5.38885635621	5.72711304207	5.33893988761	5.68500062361	5.76988084151	5.48743079975	5.19163372368	5.70438861546	5.69593615101	5.63161967385	5.27382385621
alpha_rarefaction_700_3.txt	700	3	6.07213885674	4.9632066788	5.97093940121	5.6946612409	5.56126762684	5.34557646991	5.75530868384	5.79614170695	5.63331825155	4.51867158117	5.76912869539	5.60558217596	5.87096433983	5.95007682128	5.41152872686	5.59268794881	5.43814178375	5.6525720295	5.33917642087	5.69870497513	5.83886653249	5.44018181772	5.45632472791	5.7798395884	5.61761698796	5.65818395669	5.32826290945
alpha_rarefaction_700_4.txt	700	4	6.14885360122	5.01992473648	5.94304770797	5.99785514722	5.50776126837	5.19404642552	5.76939415384	5.55640339646	5.64359210084	4.65913893238	5.44549867673	5.54781912694	5.78134024083	5.83859108238	5.56091863179	5.76783616631	5.40630473986	5.71849322591	5.5575251306	5.60914919843	5.76921951756	5.47134641595	5.3762176073	5.73787764069	5.66821713587	5.64951852139	5.32663801071
alpha_rarefaction_700_5.txt	700	5	6.11476930065	4.82518102976	5.67644843507	5.83102291705	5.50671559292	5.078429721	5.75428520654	5.77813002913	5.61380039072	4.47636902623	5.59470926056	5.48747406232	5.77256933308	5.91918966688	5.65930628633	5.84841754557	5.60000318514	5.5906924844	5.53615253578	5.65105371118	5.91351468676	5.54330430755	5.30561003215	5.58621901366	5.7909254248	5.66791392644	5.3350945706
alpha_rarefaction_700_6.txt	700	6	6.03464461974	4.89328763341	5.93347247041	5.73315224299	5.55234732908	5.08047662309	5.77774327527	5.75356980337	5.69422847077	4.65008047857	5.59979509247	5.48688476253	5.93013518371	5.7049361359	5.639373086	5.72942520387	5.40785769022	5.63575003992	5.55017078537	5.50530499599	5.78739626009	5.51244493224	5.46233965446	5.57643223335	5.55167580536	5.57276589786	5.18530028635
